id,from,at,to,open,close,min,max,volume,time,hour,rsi,adx,atr,sma_20,sma_50,dist_sma_20,dist_sma_50,bb_upper,bb_lower,bb_width,bb_pos,body_size_pct,upper_shadow_pct,lower_shadow_pct,atr_pct,macd,macd_signal,macd_hist,stoch_k,stoch_d,cci,pattern_engulfing,return_lag_1,rsi_lag_1,return_lag_2,rsi_lag_2,return_lag_3,rsi_lag_3,next_close,next_open,outcome,asset
3045198,1766553000,1766553060000000000,1766553060,1.179175,1.179195,1.179175,1.179195,8,2025-12-24 05:10:00,5,44.73684210526931,27.871960758263224,7.571428571429006e-05,1.1791975,1.1790871,-0.00021200904005744224,0.009150310169220409,1.1793252950662074,1.1790697049337924,0.0002167496744940838,0.490218714719997,0.001696072320516028,0.0,0.0,0.006420845213411698,1.8021277385482648e-05,2.890165110582127e-05,-1.0880373720338622e-05,53.33333333330702,48.90464933015804,-10.892349887426159,0,0.0016961010876226368,45.217391304356894,0.0004240198780536275,41.269841269841834,0.007632908010735129,31.53153153154811,1.17917,1.179195,0.0,EURUSD
3045199,1766553060,1766553120000000000,1766553120,1.179195,1.17917,1.17916,1.179195,17,2025-12-24 05:11:00,5,55.434782608705625,26.685865859827658,6.821428571428851e-05,1.179195,1.1790961,-0.0021201353494357668,0.006267120092952765,1.1793228979856623,1.1790671020143377,0.00021692883241985795,0.402265857157599,0.0021201353494357668,0.0,0.000848054139781839,0.005784940739188455,1.5897296135491956e-05,2.630078011175541e-05,-1.0403483976263453e-05,42.22222222221784,46.66666666666009,-22.487107955036784,0,-0.002120090400647978,44.73684210526931,-0.0004240252719056592,45.217391304356894,-0.0016960795122034078,41.269841269841834,1.17917,1.179165,1.0,EURUSD
3045200,1766553120,1766553180000000000,1766553180,1.179165,1.17917,1.17916,1.179175,5,2025-12-24 05:12:00,5,52.873563218384355,25.58449202556606,6.392857142859374e-05,1.17918775,1.1791041,-0.0015052960981061735,0.005588676781131061,1.1793028003322337,1.1790726996677665,0.00019513782106664757,0.42285984900938023,0.0004240270698909195,0.0004240270698909195,0.0004240270698909195,0.0054214889650002745,1.4052042493606365e-05,2.3851032588125604e-05,-9.79899009451924e-06,42.22222222221784,45.925925925914235,-26.12152186247605,0,0.0,55.434782608705625,-0.002120090400647978,44.73684210526931,-0.0004240252719056592,45.217391304356894,1.179275,1.17917,1.0,EURUSD
3045201,1766553180,1766553240000000000,1766553240,1.17917,1.179275,1.17917,1.1793,24,2025-12-24 05:13:00,5,63.20754716981606,26.135550019207674,7.107142857143423e-05,1.179186,1.1791139,0.0075470098153531395,0.013660935744430783,1.1792940740486875,1.1790779259513127,0.00018328896769184626,0.9117547231779665,0.008903775624856097,0.00211994657734131,0.0,0.0060267052698848205,2.0822262090547383e-05,2.324527848860996e-05,-2.4230163980625753e-06,88.88888888891083,57.77777777778217,75.0586395624509,0,0.008904568467649199,52.873563218384355,0.008904568467649199,55.434782608705625,0.006784289282091294,44.73684210526931,1.179265,1.179275,0.0,EURUSD
3045202,1766553240,1766553300000000000,1766553300,1.179275,1.179265,1.17925,1.17929,20,2025-12-24 05:14:00,5,61.32075471697323,26.647246727589174,6.714285714286878e-05,1.17918425,1.1791225,0.006847485510039116,0.01208379795889256,1.179285467587403,1.1790830324125972,0.00017166215804402044,0.8988931275280352,0.0008479858216826169,0.0012719787325050963,0.0012719787325239254,0.005693619088404114,2.5091553659706278e-05,2.3614533522829222e-05,1.4770201368770558e-06,84.44444444443567,71.85185185185478,108.47307543300997,0,-0.0008479786309467663,63.20754716981606,0.008056514327869913,52.873563218384355,0.008056514327869913,55.434782608705625,1.179245,1.179265,0.0,EURUSD
3045203,1766553300,1766553360000000000,1766553360,1.179265,1.179245,1.179205,1.179265,41,2025-12-24 05:15:00,5,61.32075471699892,26.228032837983513,6.678571428572358e-05,1.179185,1.1791303,0.005088001221134795,0.009726562334386334,1.1792878540099756,1.1790821459900243,0.00017444044278444682,0.7916755506876324,0.001696000407032379,0.0,0.003392000814083587,0.005663429930652542,2.6555054989829685e-05,2.420263781622932e-05,2.352417173600366e-06,75.55555555558406,82.96296296297686,72.10604502353766,0,-0.0016959716433451177,61.32075471697323,-0.0025439358928180944,63.20754716981606,0.0063604060483335445,52.873563218384355,1.17925,1.17924,1.0,EURUSD
3045204,1766553360,1766553420000000000,1766553420,1.17924,1.17925,1.17923,1.179265,26,2025-12-24 05:16:00,5,56.84210526316232,25.8387627976354,6.357142857143267e-05,1.1791847500000001,1.1791390999999998,0.005533177867271116,0.009404282382881993,1.179286909575895,1.1790825904241051,0.00017326194767011054,0.8193533226237446,0.0008479966080002942,0.001271994912028685,0.0008479966080191234,0.005390835579515173,2.779791153062483e-05,2.492169255910842e-05,2.8762189715164097e-06,77.77777777772296,79.25925925924757,87.51118422981344,0,0.0004240001017397077,61.32075471699892,-0.0012719787325199405,61.32075471697323,-0.0021199465773613646,63.20754716981606,1.179315,1.17925,1.0,EURUSD
3045205,1766553420,1766553480000000000,1766553480,1.17925,1.179315,1.17925,1.179315,27,2025-12-24 05:17:00,5,62.03703703704389,26.088287453513274,6.428571428572307e-05,1.1791945,1.1791464,0.010217795923902255,0.0142964347947624,1.1793073063081458,1.179081693691854,0.00019130818847537518,1.0341013369753105,0.005511674149822714,0.0,0.0,0.005451106302024741,3.364005940120762e-05,2.6665365927528262e-05,6.974693473679361e-06,100.0,84.44444444443567,131.5434794326879,0,0.005511977952088465,56.84210526316232,0.005936001424622361,61.32075471699892,0.004239929108384999,61.32075471697323,1.179315,1.179315,0.0,EURUSD
3045206,1766553480,1766553540000000000,1766553540,1.179315,1.179315,1.179305,1.17934,28,2025-12-24 05:18:00,5,57.7319587628781,26.597335818126734,6.142857142857736e-05,1.1792029999999998,1.1791546000000002,0.009497038535091306,0.01360111590200476,1.17932531968469,1.1790806803153095,0.0002074419212682461,0.9578167458645233,0.0,0.0021198746730232195,0.0008479498691904596,0.005208834910823432,3.7833878280935096e-05,2.889906839820963e-05,8.934809882725465e-06,90.56603773578583,89.44793850450293,146.16891874694062,0,0.0,62.03703703704389,0.005511977952088465,56.84210526316232,0.005936001424622361,61.32075471699892,1.179365,1.179315,1.0,EURUSD
3045207,1766553540,1766553600000000000,1766553600,1.179315,1.179365,1.179315,1.17939,55,2025-12-24 05:19:00,5,62.857142857156155,27.57482417487443,6.000000000001242e-05,1.1792145,1.1791628,0.012761104492667015,0.017144819457922716,1.1793521838483803,1.1790768161516199,0.00023348810314058663,1.0465419574282706,0.004239569598903268,0.00211978479944222,0.0,0.0050874835186742375,4.467708249444868e-05,3.2054671217457444e-05,1.2622411276991239e-05,92.06349206350662,94.20984326643081,167.00239808132653,0,0.004239749346024446,57.7319587628781,0.004239749346024446,62.03703703704389,0.009751960992154807,56.84210526316232,1.17937,1.17936,1.0,EURUSD
3045208,1766553600,1766553660000000000,1766553660,1.17936,1.17937,1.17933,1.17937,30,2025-12-24 05:20:00,5,75.28089887641907,28.482491934711575,5.4285714285721e-05,1.17922575,1.1791708,0.012231106438179444,0.01689037367407641,1.1793757421050537,1.1790757578949465,0.0002543597090881066,0.9808586423545076,0.0008479103250095824,0.0,0.0025437309750099197,0.004602941764308147,4.992828713445974e-05,3.56293944008579e-05,1.4298892733601837e-05,93.65079365081938,92.09344115003728,145.74752998911376,0,0.00042395695989405624,62.857142857156155,0.004663724280629111,57.7319587628781,0.004663724280629111,62.03703703704389,1.17927,1.17937,0.0,EURUSD
3045209,1766553660,1766553720000000000,1766553720,1.17937,1.17927,1.17927,1.17937,37,2025-12-24 05:21:00,5,66.33663366337854,28.039070017459913,5.6428571428576314e-05,1.179233,1.1791774,0.0031375342372878777,0.007852315415478157,1.179376358218972,1.179089641781028,0.0002431304433624955,0.6290473621441955,0.008479822262924435,0.0,0.0,0.004785042562651158,4.5496287497392984e-05,3.760277302016492e-05,7.893514477228066e-06,57.89473684212167,81.2030075188159,79.31244501623915,0,-0.008479103250036424,75.28089887641907,-0.00805518223789825,62.857142857156155,-0.003815774411408679,57.7319587628781,1.17931,1.17927,1.0,EURUSD
3045210,1766553720,1766553780000000000,1766553780,1.17927,1.17931,1.17924,1.17932,34,2025-12-24 05:22:00,5,63.0434782608916,27.06265827595461,5.499999999999553e-05,1.17923925,1.1791846,0.005999270760030808,0.010633336442509965,1.1793846813004731,1.1790938186995268,0.00024663795011180354,0.7432419973208209,0.0033918138572589054,0.0008479534643006052,0.0025438603929394724,0.004663744053725952,4.469633008974405e-05,3.9021484434080745e-05,5.674845655663307e-06,65.2173913044024,72.25430726578115,57.93972109761143,0,0.003391928905172037,66.33663366337854,-0.005087461950015193,75.28089887641907,-0.0046635265587791075,62.857142857156155,1.179315,1.17931,1.0,EURUSD
3045211,1766553780,1766553840000000000,1766553840,1.17931,1.179315,1.17931,1.17935,14,2025-12-24 05:23:00,5,65.55555555554733,26.554130003554395,5.4999999999979666e-05,1.17924575,1.1791923999999998,0.005872052844228189,0.010395865396444865,1.1793925859270515,1.1790989140729484,0.0002490190102755557,0.7358074123630313,0.0004239749345858156,0.0029678245422136793,0.0,0.004663724280618806,4.395908334475784e-05,4.000900421621617e-05,3.950079128541672e-06,67.39130434779881,63.50114416477428,84.83978333234138,0,0.0004239767321445598,63.0434782608916,0.003815920018301888,66.33663366337854,-0.004663506787538907,75.28089887641907,1.17932,1.179315,1.0,EURUSD
3045212,1766553840,1766553900000000000,1766553900,1.179315,1.17932,1.179315,1.17932,1,2025-12-24 05:24:00,5,64.36781609195461,26.08192517918276,5.3928571428559936e-05,1.17924975,1.1791996,0.005956822575706966,0.010209273140446146,1.1794002395520047,1.1790992604479955,0.0002552141098337764,0.7334049077296982,0.0004239731370648133,0.0,0.0,0.004572853121168126,4.327937055759179e-05,4.0663077484491296e-05,2.6162930731004933e-06,69.56521739129175,67.391304347831,69.54287372024919,0,0.00042397493460466507,65.55555555554733,0.000847953464311324,63.0434782608916,0.004239911131453944,66.33663366337854,1.17934,1.179325,1.0,EURUSD
3045213,1766553900,1766553960000000000,1766553960,1.179325,1.17934,1.17932,1.179355,18,2025-12-24 05:25:00,5,69.76744186046872,26.106321902044662,5.3928571428559936e-05,1.1792552500000002,1.1792072999999998,0.007186222802572266,0.011252056234860825,1.1794106603227605,1.1790998396772399,0.0002635547386849271,0.7726652853380569,0.00127189784117373,0.0012718978411549022,0.00042396594705791,0.0045727755718079546,4.384906144450085e-05,4.130027427649321e-05,2.5487871680076395e-06,78.26086956526356,71.73913043478471,81.02649400003175,0,0.0016958925482590814,64.36781609195461,0.0021198746730233253,65.55555555554733,0.002543860392933972,63.0434782608916,1.17942,1.17934,1.0,EURUSD
3045214,1766553960,1766554020000000000,1766554020,1.17934,1.17942,1.17934,1.179425,25,2025-12-24 05:26:00,5,74.50980392156521,26.90920539628909,5.8928571428545116e-05,1.1792690000000001,1.1792162,0.012802903121855676,0.0172796798426325,1.179431823766529,1.1791061762334711,0.0002761081998422709,0.9636915212648317,0.0067829950314440965,0.00042393718946878603,0.0,0.004996402590132872,5.017746243640708e-05,4.307571190847599e-05,7.101750527931096e-06,98.03921568626085,81.95510088093872,117.72449459345273,0,0.006783455152881146,69.76744186046872,0.008479462741228794,64.36781609195461,0.008903473626631353,65.55555555554733,1.179395,1.17942,0.0,EURUSD
3045215,1766554020,1766554080000000000,1766554080,1.17942,1.179395,1.17938,1.179425,9,2025-12-24 05:27:00,5,63.95348837209062,27.654740069516055,5.2857142857108486e-05,1.1792835,1.1792245,0.009453999720199096,0.014456564594565296,1.1794361640618767,1.1791308359381232,0.00025888538085501553,0.8651809031848596,0.002119730878962666,0.00042394617579629866,0.0012718385273700688,0.004481716715528597,5.2569486433950985e-05,4.497446681357099e-05,7.595019620379998e-06,86.36363636364095,87.55457387172179,108.09803373414752,0,-0.0021196859473215923,74.50980392156521,0.004663625417600237,69.76744186046872,0.006359597055927146,64.36781609195461,1.179415,1.17939,1.0,EURUSD
3045216,1766554080,1766554140000000000,1766554140,1.17939,1.179415,1.17939,1.179415,18,2025-12-24 05:28:00,5,67.04545454547404,28.347022266083954,5.1785714285688756e-05,1.17929475,1.1792335,0.010195732630173005,0.015388985217252332,1.1794515091179225,1.1791379908820774,0.00026582520643296363,0.8835502572155131,0.0021196949335190564,0.0,0.0,0.00439079664797283,5.5439938438262004e-05,4.706756113850919e-05,8.372377299752815e-06,95.45454545461428,93.285799168172,98.50746268658004,0,0.0016957847031928708,63.95348837209062,-0.00042393718945321623,74.50980392156521,0.006359489205820523,69.76744186046872,1.179455,1.179415,1.0,EURUSD
3045217,1766554140,1766554200000000000,1766554200,1.179415,1.179455,1.1794,1.179455,25,2025-12-24 05:29:00,5,72.82608695651807,29.418606668814018,5.142857142854356e-05,1.1793087500000001,1.1792413000000002,0.012399794820471523,0.018118537799217547,1.1794704148580086,1.1791470851419916,0.00027413484704122393,0.9523246480447216,0.003391396873964497,0.0,0.001271773827750806,0.004360367409400406,6.024795709191899e-05,4.9703640329191155e-05,1.0544316762727836e-05,100.0,93.9393939394184,105.58368914043946,0,0.0033915118935912147,67.04545454547404,0.005087354109511999,63.95348837209062,0.0029675603262724337,74.50980392156521,1.17946,1.179455,1.0,EURUSD
3045218,1766554200,1766554260000000000,1766554260,1.179455,1.17946,1.17945,1.179475,22,2025-12-24 05:30:00,5,72.82608695653119,30.612156585958115,5.071428571425317e-05,1.179322,1.1792486,0.0117002696149061,0.017923456497038706,1.1794877963239991,1.1791562036760008,0.00028113937564505225,0.9161732801768072,0.0004239228121371438,0.0012717684364114315,0.0004239228121183178,0.004299788523074387,6.37271972667719e-05,5.2508351716707306e-05,1.121884555006459e-05,93.61702127655353,96.35718891038925,106.19306156271081,0,0.0004239246092607729,72.82608695651807,0.00381545088030677,67.04545454547404,0.005511300285321319,63.95348837209062,1.1794,1.17946,0.0,EURUSD
3045219,1766554260,1766554320000000000,1766554320,1.17946,1.1794,1.179395,1.1795,25,2025-12-24 05:31:00,5,59.34065934067435,30.396388387377478,5.357142857139888e-05,1.1793335,1.1792541,0.0056384602340147,0.012370696964551559,1.179486301901335,1.179180698098665,0.0002591180283789085,0.7176020043564694,0.005087332541966167,0.003391555027983721,0.00042394437850031843,0.0045422611981854235,6.094053703598057e-05,5.419478878056196e-05,6.745748255418608e-06,61.53846153845497,85.05182760500283,71.53037983984412,0,-0.005087073745613235,72.82608695653119,-0.004663170701713071,72.82608695651807,-0.0012718169601133589,67.04545454547404,1.17947,1.179405,1.0,EURUSD
3045220,1766554320,1766554380000000000,1766554380,1.179405,1.17947,1.179405,1.17947,18,2025-12-24 05:32:00,5,64.76190476192008,30.196032202981172,5.60714285713994e-05,1.1793485,1.1792613,0.010301236996287115,0.017694388157388538,1.1794923603123606,1.1792046396876392,0.00024394060444214523,0.9222846385022478,0.005510949833398199,0.0,0.0,0.0047539512299082974,6.364682275816769e-05,5.608519557608311e-05,7.561627182084578e-06,88.46153846154503,81.20567375885118,70.39197452598418,0,0.005935221298969395,59.34065934067435,0.0008478456242633214,72.82608695653119,0.0012717738277601143,72.82608695651807,1.179565,1.17947,1.0,EURUSD
3045221,1766554380,1766554440000000000,1766554440,1.17947,1.179565,1.17947,1.179575,31,2025-12-24 05:33:00,5,67.54385964912896,31.144102722844792,5.821428571425472e-05,1.179363,1.1792690000000001,0.017124957081639035,0.025093996515652122,1.1795319409738052,1.1791940590261947,0.0002864462302717781,1.0978419428103836,0.00805381644928056,0.0008477701525617929,0.0,0.00493523338809262,7.262015974540681e-05,5.939218840994786e-05,1.3227971335458952e-05,97.01492537311455,82.33830845770484,113.58379197580318,0,0.008054465141116296,64.76190476192008,0.013990164490418344,59.34065934067435,0.008902379054820386,72.82608695653119,1.179475,1.17956,0.0,EURUSD
3045222,1766554440,1766554500000000000,1766554500,1.17956,1.179475,1.179465,1.17956,30,2025-12-24 05:34:00,5,58.015267175578735,31.91049868417641,6.249999999996536e-05,1.1793735,1.1792749,0.008605523643992167,0.016965175183877263,1.1795428983160257,1.1792041016839745,0.0002872435889282636,0.7995897550263973,0.007206596155059726,0.0,0.0008478348417783769,0.005298967761077205,7.164348462440628e-05,6.184244765283954e-05,9.801036971566742e-06,70.14925373134427,85.20857252200129,80.9325172507733,0,-0.007629931372998833,67.54385964912896,0.00042391921795115195,64.76190476192008,0.006359165677460865,59.34065934067435,1.1795,1.179475,1.0,EURUSD
3045223,1766554500,1766554560000000000,1766554560,1.179475,1.1795,1.17947,1.179525,37,2025-12-24 05:35:00,5,69.82758620690679,32.62215207684149,5.928571428567445e-05,1.1793862499999999,1.1792815,0.009643916913957998,0.01852479864348447,1.179553294746601,1.1792192052533987,0.000283246708946366,0.8404776334324193,0.00211954217888442,0.00211954217888442,0.0004239084357806491,0.005026342881362819,7.205613534577715e-05,6.388518519142707e-05,8.170950154350081e-06,77.61194029849163,81.59203980098347,69.74483289769758,0,0.0021195871044321635,58.015267175578735,-0.005510505991612735,67.54385964912896,0.002543515307729116,64.76190476192008,1.179495,1.1795,0.0,EURUSD
3045224,1766554560,1766554620000000000,1766554620,1.1795,1.179495,1.179495,1.179525,25,2025-12-24 05:36:00,5,66.97247706422243,33.282973084316204,5.57142857142542e-05,1.1793985,1.1792876,0.008181467492439039,0.01758379645525057,1.179559290808845,1.179237709191155,0.00027264347681849055,0.8000793412668282,0.0004239102327718859,0.002119551163840604,0.0,0.004723571165138826,7.11594242543967e-05,6.534003300402099e-05,5.819391250375705e-06,69.8113207546822,72.52417159483936,64.66295609162891,0,-0.00042390843577599924,69.82758620690679,0.001695669683532408,58.015267175578735,-0.005934391067896616,67.54385964912896,1.17952,1.179495,1.0,EURUSD
3045225,1766554620,1766554680000000000,1766554680,1.179495,1.17952,1.179475,1.17952,28,2025-12-24 05:37:00,5,68.14159292036442,33.36324379776038,5.60714285713994e-05,1.17940875,1.1792932,0.009431802767227956,0.019228160607693,1.179573222842098,1.1792442771579017,0.00027888097208728226,0.8382017316074205,0.0021195062398214302,0.0,0.0016956049918533797,0.004753749709322385,7.164024121419921e-05,6.660007464605664e-05,5.040166568142572e-06,78.84615384611278,75.42313829976219,58.46649324923446,0,0.002119551163848321,66.97247706422243,0.001695633743103997,69.82758620690679,0.0038152567879645716,58.015267175578735,1.179525,1.17952,1.0,EURUSD
3045226,1766554680,1766554740000000000,1766554740,1.17952,1.179525,1.17951,1.179525,10,2025-12-24 05:38:00,5,68.14159292036442,33.503241896681025,5.678571428567393e-05,1.17941925,1.1792973,0.008965473389703868,0.019304381000821675,1.1795853278194208,1.1792531721805792,0.0002816011859363654,0.8183748449031686,0.00042389945105298797,0.0,0.000847798902087151,0.00481428662263826,7.159939705192464e-05,6.759993912723025e-05,3.999457924694393e-06,80.39215686271265,76.34987715450255,61.89014499265455,0,0.0004239012479700932,68.14159292036442,0.0025434613966091035,66.97247706422243,0.002119542178879996,69.82758620690679,1.179515,1.179525,0.0,EURUSD
3045227,1766554740,1766554800000000000,1766554800,1.179525,1.179515,1.1795,1.179525,19,2025-12-24 05:39:00,5,65.76576576578559,33.35085998649984,5.607142857138354e-05,1.17942675,1.1793016,0.00748188874241726,0.018092181956145554,1.1795960294326373,1.1792574705673626,0.00028703226773264774,0.7606636808299951,0.000847806089777872,0.0,0.0012717091346950457,0.004753769860610805,6.995372829754487e-05,6.807069696129318e-05,1.8830313362516905e-06,74.46808510640308,77.90213193840951,54.58478948256323,0,-0.0008477989020816423,68.14159292036442,-0.00042390124794788875,68.14159292036442,0.0016956409310875387,66.97247706422243,1.179515,1.179515,0.0,EURUSD
